A,B
2.963533333,0.291769703
2.964366667,0.294399758
2.9652,0.297109286
2.966033333,0.299823781
2.966866667,0.302389264
2.9677,0.305756927
2.968533333,0.309988856
2.969366667,0.314382215
2.9702,0.318867465
2.971033333,0.323454539
2.971866667,0.328515967
2.9727,0.333428383
2.973533333,0.337806841
2.974366667,0.341522197
2.9752,0.344902277
2.976033333,0.348637501
2.976866667,0.352531672
2.9777,0.356381138
2.978533333,0.360267858
2.979366667,0.364375611
2.9802,0.368855894
2.981033333,0.372797251
2.981866667,0.377314786
2.9827,0.382947425
2.983533333,0.389449298
2.984366667,0.39592882
2.9852,0.401832163
2.986033333,0.407042603
2.986866667,0.411724051
2.9877,0.415849189
2.988533333,0.419676304
2.989366667,0.423481067
2.9902,0.427675744
2.991033333,0.433286031
2.991866667,0.439353287
2.9927,0.445360939
2.993533333,0.450700521
2.994366667,0.455478827
2.9952,0.45983245
2.996033333,0.463972489
2.996866667,0.467869143
2.9977,0.471812983
2.998533333,0.475975374
2.999366667,0.480423371
3.0002,0.484891236
3.001033333,0.488770505
3.001866667,0.491653879
3.0027,0.493253271
3.003533333,0.4938369
3.004366667,0.494661431
3.0052,0.496606032
3.006033333,0.499496857
3.006866667,0.502814849
3.0077,0.506264468
3.008533333,0.510320067
3.009366667,0.513901313
3.0102,0.516422093
3.011033333,0.517440339
3.011866667,0.518592695
3.0127,0.52010268
3.013533333,0.521272421
3.014366667,0.521875918
3.0152,0.521679719
3.016033333,0.521838665
3.016866667,0.521870951
3.0177,0.522084534
3.018533333,0.522223612
3.019366667,0.522347788
3.0202,0.522578756
3.021033333,0.522208711
3.021866667,0.52104642
3.0227,0.51831454
3.023533333,0.515006483
3.024366667,0.511844953
3.0252,0.509368877
3.026033333,0.507439176
3.026866667,0.505583982
3.0277,0.504791737
3.028533333,0.504598022
3.029366667,0.503952305
3.0302,0.502089659
3.031033333,0.499059757
3.031866667,0.495826205
3.0327,0.492257377
3.033533333,0.488658746
3.034366667,0.485283633
3.0352,0.481677552
3.036033333,0.47827512
3.036866667,0.475165745
3.0377,0.472371777
3.038533333,0.468956927
3.039366667,0.464402139
3.0402,0.459335744
3.041033333,0.454254448
3.041866667,0.448902448
3.0427,0.443259875
3.043533333,0.438250601
3.044366667,0.434748828
3.0452,0.432821612
3.046033333,0.431006153
3.046866667,0.42870144
3.0477,0.425875187
3.048533333,0.421918929
3.049366667,0.416815281
3.0502,0.410556793
3.051033333,0.404340525
3.051866667,0.398755074
3.0527,0.393624107
3.053533333,0.389243166
3.054366667,0.385776162
3.0552,0.383491317
3.056033333,0.381288429
3.056866667,0.378449758
3.0577,0.375124315
3.058533333,0.371990105
3.059366667,0.368821124
3.0602,0.36547333
3.061033333,0.362657011
3.061866667,0.360367199
3.0627,0.357454022
3.063533333,0.35289675
3.064366667,0.347519914
3.0652,0.342374047
3.066033333,0.337640444
3.066866667,0.333274404
3.0677,0.329690675
3.068533333,0.326978664
3.069366667,0.324515005
3.0702,0.321532289
3.071033333,0.317727526
3.071866667,0.313438475
3.0727,0.309335689
3.073533333,0.306067367
3.074366667,0.30323118
3.0752,0.300474465
3.076033333,0.297640761
3.076866667,0.295917193
3.0777,0.295514862
3.078533333,0.295422971
3.079366667,0.294735034
3.0802,0.293535491
3.081033333,0.292417904
3.081866667,0.290282071
3.0827,0.28676043
3.083533333,0.282776852
3.084366667,0.279250244
3.0852,0.275820494
3.086033333,0.272452831
3.086866667,0.269855062
3.0877,0.268439452
3.088533333,0.267468393
3.089366667,0.266584257
3.0902,0.266008079
3.091033333,0.265118976
3.091866667,0.263375541
3.0927,0.260675947
3.093533333,0.25788943
3.094366667,0.255135198
3.0952,0.251849492
3.096033333,0.248337785
3.096866667,0.245491664
3.0977,0.243403018
3.098533333,0.241798659
3.099366667,0.241120656
3.1002,0.241485735
3.101033333,0.242337584
3.101866667,0.242737432
3.1027,0.242633124
3.103533333,0.242047012
3.104366667,0.240787864
3.1052,0.239680211
3.106033333,0.238671899
3.106866667,0.237335761
3.1077,0.235540171
3.108533333,0.233414272
3.109366667,0.230826437
3.1102,0.227190554
3.111033333,0.223457813
3.111866667,0.220487515
3.1127,0.218078494
3.113533333,0.215950112
3.114366667,0.214330852
3.1152,0.213965774
3.116033333,0.213781993
3.116866667,0.21306922
3.1177,0.212080777
3.118533333,0.211390356
3.119366667,0.211487214
3.1202,0.2119566
3.121033333,0.21332254
3.121866667,0.215080877
3.1227,0.216389696
3.123533333,0.216724972
3.124366667,0.21584332
3.1252,0.214226544
3.126033333,0.212326646
3.126866667,0.210655232
3.1277,0.209490458
3.128533333,0.208655993
3.129366667,0.208469729
3.1302,0.208089749
3.131033333,0.206761062
3.131866667,0.205439826
3.1327,0.205131869
3.133533333,0.205973784
3.134366667,0.206887722
3.1352,0.20754089
3.136033333,0.207819045
3.136866667,0.206460555
3.1377,0.203974545
3.138533333,0.201185544
3.139366667,0.199069579
3.1402,0.197991729
3.141033333,0.197798014
3.141866667,0.199029843
3.1427,0.200691322
3.143533333,0.201895833
3.144366667,0.20147115
3.1452,0.198915601
3.146033333,0.19582361
3.146866667,0.192736586
3.1477,0.189751387
3.148533333,0.18705676
3.149366667,0.18599381
3.1502,0.187650323
3.151033333,0.190645456
3.151866667,0.193802019
3.1527,0.196198622
3.153533333,0.197353462
3.154366667,0.19690146
3.1552,0.1950562
3.156033333,0.192672014
3.156866667,0.190325081
3.1577,0.188248853
3.158533333,0.186932584
3.159366667,0.186140339
3.1602,0.185186664
3.161033333,0.183194876
3.161866667,0.1802966
3.1627,0.177614391
3.163533333,0.1755928
3.164366667,0.174144904
3.1652,0.173787276
3.166033333,0.17507871
3.166866667,0.177520017
3.1677,0.179946423
3.168533333,0.182241201
3.169366667,0.184843938
3.1702,0.187630455
3.171033333,0.190009673
3.171866667,0.191738208
3.1727,0.192674498
3.173533333,0.192483266
3.174366667,0.191171964
3.1752,0.188156962
3.176033333,0.183934967
3.176866667,0.180301567
3.1777,0.178379317
3.178533333,0.177671512
3.179366667,0.177336236
3.1802,0.177646677
3.181033333,0.178858638
3.181866667,0.180023412
3.1827,0.180450579
3.183533333,0.18059214
3.184366667,0.180751085
3.1852,0.181985398
3.186033333,0.184036791
3.186866667,0.185747941
3.1877,0.186589857
3.188533333,0.18641601
3.189366667,0.185824931
3.1902,0.184287628
3.191033333,0.181719661
3.191866667,0.179169079
3.1927,0.177589556
3.193533333,0.177671512
3.194366667,0.178133448
3.1952,0.177485247
3.196033333,0.176320473
3.196866667,0.175893307
3.1977,0.176678101
3.198533333,0.176941355
3.199366667,0.176941355
3.2002,0.177964568
3.201033333,0.179678202
3.201866667,0.180373589
3.2027,0.178284943
3.203533333,0.175048908
3.204366667,0.172222654
3.2052,0.170717637
3.206033333,0.170302888
3.206866667,0.170933704
3.2077,0.173357626
3.208533333,0.176844498
3.209366667,0.179799894
3.2102,0.180994471
3.211033333,0.181225439
3.211866667,0.182231267
3.2127,0.18414855
3.213533333,0.186219811
3.214366667,0.188581645
3.2152,0.190841655
3.216033333,0.192138056
3.216866667,0.19085904
3.2177,0.187896192
3.218533333,0.185358028
3.219366667,0.184205671
3.2202,0.184990466
3.221033333,0.187280277
3.221866667,0.190580885
3.2227,0.19420435
3.223533333,0.196744998
3.224366667,0.19817551
3.2252,0.197944542
3.226033333,0.196558734
3.226866667,0.195411344
3.2277,0.195741653
3.228533333,0.197889904
3.229366667,0.199941297
3.2302,0.202104449
3.231033333,0.205139319
3.231866667,0.208705664
3.2327,0.210978091
3.233533333,0.21160394
3.234366667,0.212607284
3.2352,0.21439294
3.236033333,0.215833386
3.236866667,0.216344992
3.2377,0.216287871
3.238533333,0.216233234
3.239366667,0.215895474
3.2402,0.215403736
3.241033333,0.215257208
3.241866667,0.215751429
3.2427,0.217296183
3.243533333,0.219402214
3.244366667,0.221803784
3.2452,0.223852694
3.246033333,0.225432217
3.246866667,0.226711233
3.2477,0.227577984
3.248533333,0.228355328
3.249366667,0.228660802
3.2502,0.22868067
3.251033333,0.228812297
3.251866667,0.229681532
3.2527,0.230965515
3.253533333,0.232731303
3.254366667,0.234906872
3.2552,0.237596532
3.256033333,0.240067641
3.256866667,0.241542856
3.2577,0.242712597
3.258533333,0.243373215
3.259366667,0.243748228
3.2602,0.244600077
3.261033333,0.24638325
3.261866667,0.248732666
3.2627,0.249788165
3.263533333,0.249773264
3.264366667,0.250026584
3.2652,0.250083705
3.266033333,0.249450405
3.266866667,0.248104334
3.2677,0.247766574
3.268533333,0.247947872
3.269366667,0.247632464
3.2702,0.246805449
3.271033333,0.246651471
3.271866667,0.247267385
3.2727,0.247791409
3.273533333,0.248933832
3.274366667,0.250798961
3.2752,0.252929827
3.276033333,0.253756841
3.276866667,0.253021717
3.2777,0.25181969
3.278533333,0.250257552
3.279366667,0.248409808
3.2802,0.246524811
3.281033333,0.245586038
3.281866667,0.246288876
3.2827,0.248149037
3.283533333,0.249969463
3.284366667,0.25134782
3.2852,0.252204637
3.286033333,0.252572199
3.286866667,0.252661606
3.2877,0.252269208
3.288533333,0.252271692
3.289366667,0.252686441
3.2902,0.252413253
3.291033333,0.250930587
3.291866667,0.248846908
3.2927,0.247684618
3.293533333,0.24689734
3.294366667,0.245032211
3.2952,0.243209302
3.296033333,0.242648025
3.296866667,0.243122379
3.2977,0.243040423
3.298533333,0.241863231
3.299366667,0.241301954
3.3002,0.241590043
3.301033333,0.242399673
3.301866667,0.242548684
3.3027,0.241960088
3.303533333,0.241386394
3.304366667,0.240509709
3.3052,0.239409506
3.306033333,0.237847368
3.306866667,0.236868858
3.3077,0.236396988
3.308533333,0.236759583
3.309366667,0.237514575
3.3102,0.237626334
3.311033333,0.236434241
3.311866667,0.23462375
3.3127,0.233304997
3.313533333,0.231839716
3.314366667,0.230396787
3.3152,0.229850411
3.316033333,0.230530898
3.316866667,0.230920811
3.3177,0.230533381
3.318533333,0.230101248
3.319366667,0.229599575
3.3202,0.22863845
3.321033333,0.227533281
3.321866667,0.22718062
3.3227,0.226832926
3.323533333,0.226107736
3.324366667,0.225389997
3.3252,0.225370129
3.326033333,0.225074589
3.326866667,0.223691265
3.3277,0.221838554
3.328533333,0.22004048
3.329366667,0.218880673
3.3302,0.218212605
3.331033333,0.21832933
3.331866667,0.218172868
3.3327,0.217350821
3.333533333,0.216091673
3.334366667,0.214147071
3.3352,0.210702419
3.336033333,0.206440687
3.336866667,0.203726192
3.3377,0.203122695
3.338533333,0.203664104
3.339366667,0.204535822
3.3402,0.206137697
3.341033333,0.207848847
3.341866667,0.208444893
3.3427,0.208151837
3.343533333,0.207004448
3.344366667,0.205184023
3.3452,0.202757617
3.346033333,0.200418135
3.346866667,0.198443731
3.3477,0.196191172
3.348533333,0.194184482
3.349366667,0.192992389
3.3502,0.19352138
3.351033333,0.194683671
3.351866667,0.196136534
3.3527,0.19783775
3.353533333,0.199995935
3.354366667,0.202116867
3.3552,0.202444692
3.356033333,0.201560557
3.356866667,0.200157364
3.3577,0.198764106
3.358533333,0.196613371
3.359366667,0.193382303
3.3602,0.190528731
3.361033333,0.18889457
3.361866667,0.188020368
3.3627,0.18663456
3.363533333,0.184123715
3.364366667,0.18183887
3.3652,0.180485348
3.366033333,0.180102885
3.366866667,0.180110335
3.3677,0.180425743
3.368533333,0.181443989
3.369366667,0.18277516
3.3702,0.183554987
3.371033333,0.183758636
3.371866667,0.183564921
3.3727,0.183333953
3.373533333,0.182919204
3.374366667,0.182556609
3.3752,0.182941556
3.376033333,0.182939072
3.376866667,0.182549159
3.3777,0.182017684
3.378533333,0.181861222
3.379366667,0.181672474
3.3802,0.180522601
3.381033333,0.179283321
3.381866667,0.178304811
3.3827,0.177418192
3.383533333,0.177187224
3.384366667,0.177184741
3.3852,0.176904102
3.386033333,0.175056358
3.386866667,0.172359248
3.3877,0.170424581
3.388533333,0.168778002
3.389366667,0.166816016
3.3902,0.165000558
3.391033333,0.165102383
3.391866667,0.166105727
3.3927,0.166739027
3.393533333,0.166845818
3.394366667,0.167695185
3.3952,0.169215103
3.396033333,0.170076887
3.396866667,0.170831879
3.3977,0.172061225
3.398533333,0.174266597
3.399366667,0.176603595
3.4002,0.177731117
3.401033333,0.177601973
3.401866667,0.176700453
3.4027,0.175376733
3.403533333,0.173394879
3.404366667,0.171569486
3.4052,0.171547135
3.406033333,0.173603495
3.406866667,0.175195436
3.4077,0.175197919
3.408533333,0.174306333
3.409366667,0.173206131
3.4102,0.17148753
3.411033333,0.168686112
3.411866667,0.166632235
3.4127,0.166339179
3.41355,0.167345007
3.414383333,0.168676178
3.415216667,0.169910491
3.41605,0.170789659
3.416883333,0.171115001
3.417716667,0.170995792
3.41855,0.170454383
3.419383333,0.169433653
3.420216667,0.168127318
3.42105,0.168184439
3.421883333,0.169488291
3.422716667,0.170826912
3.42355,0.171358387
3.424383333,0.171005726
3.425216667,0.17003715
3.42605,0.167953471
3.426883333,0.165604055
3.427716667,0.164280335
3.42855,0.164719919
3.429383333,0.1661852
3.430216667,0.168025494
3.43105,0.170002381
3.431883333,0.171922147
3.432716667,0.173312922
3.43355,0.173819562
3.434383333,0.174080332
3.435216667,0.174815456
3.43605,0.175558031
3.436883333,0.1753817
3.437716667,0.174338619
3.43855,0.173355142
3.439383333,0.172952811
3.440216667,0.172394017
3.44105,0.171576937
3.441883333,0.171591838
3.442716667,0.172582765
3.44355,0.173429648
3.444383333,0.17319123
3.445216667,0.17286092
3.44605,0.173605978
3.446883333,0.175153216
3.447716667,0.17636021
3.44855,0.177202125
3.449383333,0.178128481
3.450216667,0.179392596
3.45105,0.179588795
3.451883333,0.177979469
3.452716667,0.175272425
3.45355,0.172893206
3.454383333,0.171686212
3.455216667,0.170916319
3.45605,0.171214342
3.456883333,0.173079471
3.457716667,0.176295638
3.45855,0.17892321
3.459383333,0.179819763
3.460216667,0.18012772
3.46105,0.180361172
3.461883333,0.180092951
3.462716667,0.178831319
3.46355,0.178217888
3.464383333,0.179452201
3.465216667,0.181290011
3.46605,0.182735423
3.466883333,0.184235473
3.467716667,0.186805924
3.46855,0.189647079
3.469383333,0.191623966
3.470216667,0.193064411
3.47105,0.194261471
3.471883333,0.195095936
3.472716667,0.19492954
3.47355,0.193238258
3.474383333,0.19085904
3.475216667,0.188236435
3.47605,0.186545153
3.476883333,0.185139477
3.477716667,0.183867911
3.47855,0.183517734
3.479383333,0.184178352
3.480216667,0.185489655
3.48105,0.185896953
3.481883333,0.186227262
3.482716667,0.187031925
3.48355,0.188368062
3.484383333,0.189356506
3.485216667,0.190347433
3.48605,0.192100803
3.486883333,0.194010635
3.487716667,0.195046266
3.48855,0.19497176
3.489383333,0.195329388
3.490216667,0.196434557
3.49105,0.198063751
3.491883333,0.199660659
3.492716667,0.201560557
3.49355,0.203177333
3.494383333,0.203418235
3.495216667,0.202005108
3.49605,0.199998418
3.496883333,0.198826194
3.497716667,0.1984785
3.49855,0.199625889
3.499383333,0.202303131
3.500216667,0.206137697
3.50105,0.209666789
3.501883333,0.212269525
3.502716667,0.214271247
3.50355,0.215873122
3.504383333,0.216806928
3.505216667,0.216990709
3.50605,0.216233234
3.506883333,0.214919448
3.507716667,0.213441749
3.50855,0.211571654
3.509383333,0.209733844
3.510216667,0.207938254
3.51105,0.206855436
3.511883333,0.206296643
3.512716667,0.206788381
3.51355,0.208343069
3.514383333,0.210031867
3.515216667,0.211512049
3.51605,0.213382145
3.516883333,0.215254724
3.517716667,0.216183563
3.51855,0.216320157
3.519383333,0.216734906
3.520216667,0.217648844
3.52105,0.217390557
3.521883333,0.217179457
3.522716667,0.217075149
3.52355,0.217152139
3.524383333,0.217119853
3.525216667,0.217519701
3.52605,0.21926562
3.526883333,0.220326086
3.527716667,0.220713516
3.52855,0.220991671
3.529383333,0.221038858
3.530216667,0.220169624
3.53105,0.218294561
3.531883333,0.216861566
3.532716667,0.216327608
3.53355,0.215840836
3.534383333,0.21563222
3.535216667,0.215806067
3.53605,0.216638048
3.536883333,0.217532118
3.537716667,0.217989087
3.53855,0.217939417
3.539383333,0.217924515
3.540216667,0.218217572
3.54105,0.218595068
3.541883333,0.218940278
3.542716667,0.219320258
3.54355,0.219961007
3.544383333,0.219712655
3.545216667,0.219039619
3.54605,0.218662123
3.546883333,0.219364961
3.547716667,0.220353405
3.54855,0.220937033
3.549383333,0.221900642
3.550216667,0.223815441
3.55105,0.225906571
3.551883333,0.227324665
3.552716667,0.228449702
3.55355,0.22987773
3.554383333,0.231626133
3.555216667,0.232050816
3.55605,0.231554111
3.556883333,0.230573118
3.557716667,0.230108698
3.55855,0.229679048
3.559383333,0.228347878
3.560216667,0.226505101
3.56105,0.224806368
3.561883333,0.2239272
3.562716667,0.223077834
3.56355,0.221999983
3.564383333,0.221033891
3.565216667,0.220750769
3.56605,0.220460196
3.566883333,0.220020612
3.567716667,0.21990637
3.56855,0.220956902
3.569383333,0.222936273
3.570216667,0.224798918
3.57105,0.226087868
3.571883333,0.22636354
3.572716667,0.225727757
3.57355,0.224143267
3.574383333,0.222355127
3.575216667,0.221001605
3.57605,0.220139821
3.576883333,0.219551226
3.577716667,0.219131509
3.57855,0.219342609
3.579383333,0.219655534
3.580216667,0.219893952
3.58105,0.220566988
3.581883333,0.22221605
3.582716667,0.22452573
3.58355,0.226015846
3.584383333,0.226542354
3.585216667,0.22598356
3.58605,0.223959486
3.586883333,0.220609208
3.587716667,0.216958423
3.58855,0.214648743
3.589383333,0.213881334
3.590216667,0.214407841
3.59105,0.216620664
3.591883333,0.220025579
3.592716667,0.223043064
3.59355,0.224741797
3.594383333,0.225546459
3.595216667,0.225839516
3.59605,0.22525837
3.596883333,0.223907332
3.597716667,0.222807129
3.59855,0.221873323
3.599383333,0.220745802
3.600216667,0.220067799
3.60105,0.21999081
3.601883333,0.220460196
3.602716667,0.220730901
3.60355,0.220380723
3.604383333,0.219193598
3.605216667,0.21730115
3.60605,0.215080877
3.606883333,0.212599834
3.607716667,0.210275253
3.60855,0.209589799
3.609383333,0.210367143
3.610216667,0.211854776
3.61105,0.213302672
3.611883333,0.214758019
3.612716667,0.215806067
3.61355,0.215689341
3.614383333,0.215090811
3.615216667,0.214169423
3.61605,0.212776164
3.616883333,0.211127102
3.617716667,0.209912658
3.61855,0.209458172
3.619383333,0.209152699
3.620216667,0.208452344
3.62105,0.208045046
3.621883333,0.207431614
3.622716667,0.207198163
3.62355,0.207021832
3.624383333,0.207607945
3.625216667,0.208690763
3.62605,0.209669272
3.626883333,0.21041433
3.627716667,0.210429231
3.62855,0.210014482
3.629383333,0.208795071
3.630216667,0.207692385
3.63105,0.206944843
3.631883333,0.206614534
3.632716667,0.206147631
3.63355,0.206035872
3.634383333,0.206828117
3.635216667,0.207677484
3.63605,0.207923353
3.636883333,0.207982957
3.637716667,0.20852685
3.63855,0.209050874
3.639383333,0.208983819
3.640216667,0.209398568
3.64105,0.210319956
3.641883333,0.210655232
3.642716667,0.210175912
3.64355,0.209135314
3.644383333,0.207920869
3.645216667,0.205891828
3.64605,0.20412604
3.646883333,0.204327206
3.647716667,0.206107895
3.64855,0.208444893
3.649383333,0.210439165
3.650216667,0.211899479
3.65105,0.212425987
3.651883333,0.211594005
3.652716667,0.209895273
3.65355,0.208646059
3.654383333,0.208688279
3.655216667,0.209979713
3.65605,0.211549302
3.656883333,0.212254624
3.657716667,0.211973985
3.65855,0.210404396
3.659383333,0.20780166
3.660216667,0.205360353
3.66105,0.204128524
3.661883333,0.204890966
3.662716667,0.206890206
3.66355,0.209455689
3.664383333,0.211594005
3.665216667,0.212562581
3.66605,0.21276623
3.666883333,0.212825835
3.667716667,0.212726494
3.66855,0.2121677
3.669383333,0.211735566
3.670216667,0.211425126
3.67105,0.211489697
3.671883333,0.211032728
3.672716667,0.211246312
3.67355,0.21216025
3.674383333,0.21353364
3.675216667,0.215219955
3.67605,0.216114024
3.676883333,0.216215849
3.677716667,0.215373933
3.67855,0.214626392
3.679383333,0.214129686
3.680216667,0.213940938
3.68105,0.214628875
3.681883333,0.215987364
3.682716667,0.217137237
3.68355,0.218098362
3.684383333,0.219372412
3.685216667,0.220946968
3.68605,0.221634905
3.686883333,0.221965214
3.687716667,0.222442051
3.68855,0.22235016
3.689383333,0.221470992
3.690216667,0.219635665
3.69105,0.218632321
3.691883333,0.218575199
3.692716667,0.219712655
3.69355,0.221704443
3.694383333,0.22406131
3.695216667,0.227317214
3.69605,0.230756899
3.696883333,0.233766933
3.697716667,0.235445797
3.69855,0.236928463
3.699383333,0.238741438
3.700216667,0.239931047
3.70105,0.239287814
3.701883333,0.237469872
3.702716667,0.236364702
3.70355,0.235473116
3.704383333,0.234633684
3.705216667,0.23453931
3.70605,0.23624301
3.706883333,0.23941944
3.707716667,0.242705146
3.70855,0.246241689
3.709383333,0.249311328
3.710216667,0.251176457
3.71105,0.25181969
3.711883333,0.251889229
3.712716667,0.252289077
3.71355,0.252887607
3.714383333,0.253677368
3.715216667,0.255341331
3.71605,0.258356333
3.716883333,0.262329976
3.717716667,0.265493989
3.71855,0.26717037
3.719383333,0.268201033
3.720216667,0.269124905
3.72105,0.270016491
3.721883333,0.270798802
3.722716667,0.272293886
3.72355,0.274983545
3.724383333,0.278743605
3.725216667,0.282930831
3.72605,0.286827485
3.726883333,0.289817651
3.727716667,0.291737417
3.72855,0.292666256
3.729383333,0.293354193
3.730216667,0.294526418
3.73105,0.295927127
3.731883333,0.297459463
3.732716667,0.299185514
3.73355,0.301259259
3.734383333,0.302580496
3.735216667,0.303482016
3.73605,0.304348767
3.736883333,0.305749476
3.737716667,0.306929151
3.73855,0.307679176
3.739383333,0.308377047
3.740216667,0.308764478
3.74105,0.309273601
3.741883333,0.310331583
3.742716667,0.312067568
3.74355,0.314369798
3.744383333,0.316796203
3.745216667,0.319058696
3.74605,0.32090644
3.746883333,0.321107606
3.747716667,0.320171316
3.74855,0.318882366
3.749383333,0.318142275
3.750216667,0.317188601
3.75105,0.315539539
3.751883333,0.314886371
3.752716667,0.315745672
3.75355,0.316982468
3.754383333,0.317407151
3.755216667,0.318234166
3.75605,0.320896506
3.756883333,0.324825446
3.757716667,0.328416626
3.75855,0.330689053
3.759383333,0.331598024
3.760216667,0.331282616
3.76105,0.32923619
3.761883333,0.325344503
3.762716667,0.321052969
3.76355,0.318211814
3.764383333,0.317419569
3.765216667,0.317792098
3.76605,0.319013993
3.766883333,0.320315361
3.767716667,0.320665538
3.76855,0.31940639
3.769383333,0.317494075
3.770216667,0.315869848
3.77105,0.314367314
3.771883333,0.313083331
3.772716667,0.312663615
3.77355,0.313212474
3.774383333,0.313525399
3.775216667,0.312514603
3.77605,0.310830772
3.776883333,0.308965643
3.777716667,0.307405988
3.77855,0.306084752
3.779383333,0.305376947
3.780216667,0.304485361
3.78105,0.302970409
3.781883333,0.301462909
3.782716667,0.300042331
3.78355,0.298410654
3.784383333,0.296523174
3.785216667,0.296130776
3.78605,0.297104319
3.786883333,0.298850238
3.787716667,0.300469498
3.78855,0.301857789
3.789383333,0.302667419
3.790216667,0.301775833
3.79105,0.299056371
3.791883333,0.294953585
3.792716667,0.290813545
3.79355,0.28719753
3.794383333,0.283921758
3.795216667,0.281333923
3.79605,0.279883544
3.796883333,0.278957188
3.797716667,0.276823839
3.79855,0.274089475
3.799383333,0.272286435
3.800216667,0.271983445
3.80105,0.271968544
3.801883333,0.27162085
3.802716667,0.271772345
3.80355,0.272557139
3.804383333,0.27273347
3.805216667,0.271076957
3.80605,0.268233319
3.806883333,0.265116493
3.807716667,0.262898703
3.80855,0.26123474
3.809383333,0.260561705
3.810216667,0.261249642
3.81105,0.262752175
3.811883333,0.264232357
3.812716667,0.264714162
3.81355,0.264272094
3.814383333,0.262399515
3.815216667,0.259088973
3.81605,0.255497793
3.816883333,0.252842903
3.817716667,0.25112927
3.81855,0.250071287
3.819383333,0.249952078
3.820216667,0.250933071
3.82105,0.252058109
3.821883333,0.252909958
3.822716667,0.25379161
3.82355,0.254554053
3.824383333,0.254546603
3.825216667,0.253563126
3.82605,0.252149999
3.826883333,0.250520806
3.827716667,0.248762468
3.82855,0.247011582
3.829383333,0.245916347
3.830216667,0.245608389
3.83105,0.245586038
3.831883333,0.245501598
3.832716667,0.245029728
3.83355,0.244863331
3.834383333,0.244555374
3.835216667,0.243743261
3.83605,0.242506464
3.836883333,0.24155279
3.837716667,0.240561863
3.83855,0.238758822
3.839383333,0.2363349
3.840216667,0.234107176
3.84105,0.232885281
3.841883333,0.232194861
3.842716667,0.231668353
3.84355,0.230501095
3.844383333,0.229284167
3.845216667,0.228809814
3.84605,0.229157507
3.846883333,0.229967137
3.847716667,0.231459737
3.84855,0.234064957
3.849383333,0.236324966
3.850216667,0.23672233
3.85105,0.235480567
3.851883333,0.23359557
3.852716667,0.231415033
3.85355,0.228658319
3.854383333,0.226616859
3.855216667,0.225531558
3.85605,0.225106875
3.856883333,0.224774083
3.857716667,0.225091974
3.85855,0.226085385
3.859383333,0.227140884
3.860216667,0.228260954
3.86105,0.228720407
3.861883333,0.228156646
3.862716667,0.22653242
3.86355,0.225226084
3.864383333,0.223880013
3.865216667,0.222526491
3.86605,0.22175163
3.866883333,0.221696993
3.867716667,0.221796334
3.86855,0.22059679
3.869383333,0.218980014
3.870216667,0.216941039
3.87105,0.214236478
3.871883333,0.211499631
3.872716667,0.209567448
3.87355,0.208921731
3.874383333,0.209135314
3.875216667,0.209709009
3.87605,0.210871299
3.876883333,0.211969018
3.877716667,0.212028623
3.87855,0.211060047
3.879383333,0.209058324
3.880216667,0.206510226
3.88105,0.203718742
3.881883333,0.201170643
3.882716667,0.199615955
3.88355,0.198600193
3.884383333,0.197793047
3.885216667,0.197549661
3.88605,0.19762665
3.886883333,0.19753476
3.887716667,0.196399788
3.88855,0.195043782
3.889383333,0.194452703
3.890216667,0.194775561
3.89105,0.195448597
3.891883333,0.196089347
3.892716667,0.196610888
3.89355,0.197010736
3.894383333,0.197522342
3.895216667,0.198418895
3.89605,0.19958367
3.896883333,0.200495124
3.897716667,0.20066152
3.89855,0.199913979
3.899383333,0.198826194
3.900216667,0.196926296
3.90105,0.194502374
3.901883333,0.192495684
3.902716667,0.191864868
3.90355,0.192143023
3.904383333,0.191013018
3.905216667,0.18897901
3.90605,0.18671155
3.906883333,0.184838971
3.907716667,0.183641911
3.90855,0.183574855
3.909383333,0.185112158
3.910216667,0.186299284
3.91105,0.186403592
3.911883333,0.185790161
3.912716667,0.185035169
3.91355,0.183907648
3.914383333,0.1817892
3.915216667,0.179541608
3.91605,0.178642571
3.916883333,0.17858545
3.917716667,0.177962085
3.91855,0.176442166
3.919383333,0.175878406
3.920216667,0.177373489
3.92105,0.179084639
3.921883333,0.179685652
3.922716667,0.179956357
3.92355,0.180731217
3.924383333,0.181799134
3.925216667,0.182231267
3.92605,0.182186564
3.926883333,0.18196553
3.927716667,0.181011856
3.92855,0.178893407
3.929383333,0.176394979
3.930216667,0.174360971
3.93105,0.17354389
3.931883333,0.173844397
3.932716667,0.174298882
3.93355,0.174594422
3.934383333,0.173702836
3.935216667,0.172135731
3.93605,0.170027216
3.936883333,0.167317688
3.937716667,0.164533655
3.93855,0.162246327
3.939383333,0.161617994
3.940216667,0.16199549
3.94105,0.162623823
3.941883333,0.163845718
3.942716667,0.165921946
3.94355,0.168599188
3.944383333,0.170697769
3.945216667,0.17221272
3.94605,0.173057119
3.946883333,0.173285604
3.947716667,0.173278153
3.94855,0.173151493
3.949383333,0.172657271
3.950216667,0.171013176
3.95105,0.168581804
3.951883333,0.165971617
3.952716667,0.163691739
3.95355,0.162236392
3.954383333,0.161200762
3.955216667,0.16049544
3.95605,0.160035988
3.956883333,0.159767767
3.957716667,0.159124533
3.95855,0.157783429
3.959383333,0.156633556
3.960216667,0.15673538
3.96105,0.157557428
3.961883333,0.158180793
